OB,KODE_OBJEK,NAMA,HARGA_SATUAN
OB,5-01-PPG01-005-000-00,"Lb Stiker Shipping Mark, Size 80 x 250, M1695284",1.0
OB,5-01-PPG01-006-000-00,"Lb Stiker Shipping Mark, Size 80 x 250, M1695298",1.0
OB,5-01-PPG01-007-000-00,"Lb Stiker Shipping Mark, Size 80 x 250, M1695299",1.0
OB,5-01-PPG01-001-000-00,"Lb Stiker Shipping Mark, Size 80 x 50, M1695291",1.0
OB,5-01-PPG01-002-000-00,"Lb Stiker Shipping Mark, Size 80 x 50, M1695296",1.0
OB,5-01-OTS02-043-000-00,"LB. MEPTIN SYRUP 60 ML (New Registrasi), Uk. 100 X 40 mm, Semicoat Adhesive Label, 3 Warna, Sesuai Aproval Otsuka no. FR/MPD/2/TD/146/2012, TMLDMTNS62",1.0
OB,5-01-OTS02-00216,"LB. Meptin Syrup 60ml Non Alkohol, Ukuran : 100 x 40 mm, Semicoat Adhesive Label, 3 warna TMLDMTNS64",99.4575
OB,5-01-OTS02-119-000-02,"LB. Meptin Syrup 60ml Non Alkohol, Ukuran : 100 x 40 mm, Semicoat Adhesive Label, 3 warna, sesuai approval otsuka no. FR/MPD/2/TD/LV/168/2015 Tgl, 27 Juli 2015, TMLDMTNS63",1.0
OB,5-01-OTS02-058-000-00,"Lb. Outer Normal Saline Int. Inf Bp (Malaysia), Uk. 80 x 115 mm, Semicoat Adhesive Label,2 warna sesuai Approval Otsuka no. FR/MPD/2/LV/133/2012 tgl 18 April 2012",1.0
OB,5-01-DMI01-071-000-00,"Lb. Sticker ""SPANDEK"" SMP #108A",1.0
OB,5-01-OTS02-080-000-01,"LB. Stiker Meptin UDV Inhalation Sol. 0.5 ml, Ukuran : 65 x 65 mm, Semicoat Adhesive Label, 3 warna, sesuai Approval Otsuka no. FR/MPD/2/TD/146/2011 tgl 28 Maret 2011",1.0
OB,5-01-YGK01-001-000-01,Lb. Thermal Uk. 5 x 6 cm,1.0
OB,5-01-ELD01-004-000-00,Lid Cornet Sticker,1.0
OB,5-01-ELS01-010-000-00,"LOGO WW ""WEIWANG"" BARU 30X60 MM",1.0
OB,5-01-PDP01-002-000-00,"Marker Tape; B, 90G, 15.6W, 32ID, 150OD, 125L",1.0
OB,5-06-IKP01-001-000-02,"MARKER TAPE; B,0.23G, 12.70W,76.20ID, 213OD, DESIGN : BLANK",1.0
OB,5-01-TJW01-351-000-00,"MARKER TAPE;B,150G,13W,76ID,198OD,113L,B",1.0
OB,5-01-KIN01-001-000-00,"MEGA TOP (TEXT, WARNA HITAM)",1.0
OB,5-01-HTN01-003-000-00,"MICDA JAYA (OVAL, MERAH)",1.0
OB,5-01-KDS01-008-000-00,"NETTO: 140 GR, DIA 2 CM, bhn : Mirror Coat",20.2251
OB,5-01-WAX01-339-000-00,New Chakra Votive Label Abundance,111.098
OB,5-01-WAX01-344-000-00,New Chakra Votive Label Happines,111.098
OB,5-01-WAX01-340-000-00,New Chakra Votive Label Healing,111.098
OB,5-01-WAX01-00287,New Chakra Votive Label Love,111.098
OB,5-01-WAX01-341-000-00,New Chakra Votive Label Money,111.098
OB,5-01-WAX01-342-000-00,New Chakra Votive Label Positive Energy,111.098
OB,5-01-WAX01-343-000-00,New Chakra Votive Label Protection,111.098
OB,5-01-WAX01-317-000-01,New Eco Votive Label Tahitian Vanilla,1.0
OB,5-01-OTS02-038-000-01,"no. Registra Tablet Abilify 10 mg, uk. 41x8 mm, silver sticker, 1 warna (REG NO. DKI040970011A1, Approval no. FR/MPD/2/TD/217/2011, Tgl. 01 Juli 2011, TMLSTRNB10",52.3003
OB,5-01-DMI01-014-000-01,Nylon Spandek 2.7 x 2.7 cm (#80A),16.834
OB,5-01-DMI01-015-000-01,"Nylon Spandek Lentur uk. 4.7 x 2.3 cm, #45",23.8025
OB,5-01-DMI01-033-000-00,"Nylon Spandex Elastis, Uk : 47 x 23 mm #45A",1.0
OB,5-01-CPC01-084-000-00,Out-side label 110 x 130 Barcode 2959881299004,1.0
OB,5-01-CPC01-083-000-00,Out-side label 110 x 130 barcode 2959881302001,1.0
OB,5-01-CPC01-046-000-00,Out-side label TP160871 Green 50x120cm barc 106009,1.0
OB,5-01-CPC01-047-000-00,Out-side label TP160871 Green 50x180cm barc 22009,1.0
OB,5-01-CPC01-048-000-00,Out-side label TP160871 Green 50x240cm barc 49006,1.0
OB,5-01-CPC01-049-000-00,Out-side label TP170149 Brown 50x120cm barc 14004,1.0
OB,5-01-CPC01-063-000-00,Out-side label TP170149 Brown 50x180cm barc 30004,1.0
OB,5-01-CPC01-062-000-00,Out-side label TP170149 Brown 50x240cm barc 57001,1.0
OB,5-01-CPC01-060-000-00,Out-side label TP170410 Yellow 50x120cm barc 21005,1.0
OB,5-01-CPC01-059-000-00,Out-side label TP170410 Yellow 50x180cm barc 56007,1.0
OB,5-01-CPC01-051-000-00,Out-side label TP170410 Yellow 50x240cm barc 80002,1.0
OB,5-01-CPC01-061-000-00,Out-side label TP170410 Yellow 50x60cm barc 91001,1.0
OB,5-01-CPC01-054-000-00,Out-side label TP170411 Green 50x120cm barc 05005,1.0
OB,5-01-CPC01-053-000-00,Out-side label TP170411 Green 50x180cm barc 30007,1.0
OB,5-01-CPC01-052-000-00,Out-side label TP170411 Green 50x240cm barc 64002,1.0
OB,5-01-CPC01-055-000-00,Out-side label TP170411 Green 50x60cm barc 75001,1.0
OB,5-01-CPC01-058-000-00,Out-side label TP170414 Pink 50x120cm  Barc 2959881213000,1.0
OB,5-01-CPC01-057-000-00,Out-side label TP170414 Pink 50x180cm  Barc 2959881248002,1.0
OB,5-01-CPC01-056-000-00,Out-side label TP170414 Pink 50x240cm  Barc 2959881272007,1.0
OB,5-01-CPC01-050-000-00,Out-side label TP170414 Pink 50x60cm Barc 2959881183006,1.0
OB,5-01-CPC01-143-000-00,OUT SIDE LABEL 50 X 120 GREEN BARC 05005,1.0
OB,5-01-CPC01-140-000-00,"OUT SIDE LABEL 50 X 120 PINK , BARC 13000",1.0
OB,5-01-CPC01-146-000-00,OUT SIDE LABEL 50 X 180 PINK BARC 48002,1.0
OB,5-01-CPC01-141-000-00,OUT SIDE LABEL 50 X 180 YELLOW BARC 56007,1.0
OB,5-01-CPC01-142-000-00,OUT SIDE LABEL 50 X 60 GREEN BARC 75001,1.0
OB,5-01-CPC01-145-000-00,OUT SIDE LABEL 50 X 60 PINK BARC 83006,1.0
OB,5-01-CPC01-139-000-00,"OUT SIDE LABEL 50 X 60 YELLOW, BARC 91001",1.0
OB,5-01-CPC01-144-000-00,OUT SIDE LABEL GREEN 50 X 180 BARC 30007,1.0
OB,5-01-CPC01-150-000-00,"OUT SIDE LABEL LIXIL PLX - 029 BEIGE , 50 X 120 BARC 10008",1.0
OB,5-01-CPC01-149-000-00,OUT SIDE LABEL LIXIL PLX - 029 BROWN 50 X 120 BARC 29000 WITH CIRCLE,1.0
OB,5-01-CPC01-147-000-00,OUT SIDE LABEL LIXIL PLX - 029 BROWN 50 X 240 BARC 88007,1.0
OB,5-01-CPC01-153-000-00,OUT SIDE LABEL LIXIL PLX - 029 PINK 50 X 120 BARC 02003 WITH CIRCLE,1.0
OB,5-01-CPC01-151-000-00,OUT SIDE LABEL LIXIL PLX - 029 PINK 50 X 240 BARC 61000,1.0
OB,5-01-CPC01-148-000-00,OUT SIDE LABEL LIXIL PLX - 29 BROWN 50 X 180 BARC 53005 WITH CIRCLE,1.0
OB,5-01-CPC01-152-000-00,OUT SIDE LIXIL PLX - 029 PINK 50 X 180 BARC 37005,1.0
OB,5-01-OTS02-046-000-02,"Outer Otsu-Saline 3 (Storage below 30C), Ukuran : 80 x 115 mm, Semicoat Adhesive Label, 3 Warna, Sesuai Approval Otsuka no. FR/MPD/2/LV/279/2012 tgl 7 September 2012, Approval Data Warna tgl. 23/10/2012, CILDMPN3O3",145.6531
OB,5-01-CPC01-082-000-00,Outside label 110 x 130 barcode 2959881310006,1.0
OB,5-01-WAX01-197-000-00,Ovale Bottom Sticker Down East,1.0
OB,5-01-LLY01-005-000-00,"PACKING TAPE TRANSPARAN 2""x100 YARD",1.0
OB,5-04-CPC01-040-000-00,"PAPER SABUK UE - LIXIL BEIGE, PLX 024 BARCODE : 2957782200006, SIZE : 88 X 176 (Tanpa Circle)",1.0
OB,5-04-CPC01-041-000-00,"PAPER SABUK UE - LIXIL BROWN, PLX 024 BARCODE : 2957782153005, SIZE : 50 X 180 ( Tanpa Circle)",1.0
OB,5-04-CPC01-039-000-02,"PAPER SABUK UE - LIXIL PINK, PLX 024 BARCODE : 2957782102003, SIZE : 50 X 120 (Pakai Circle)",1.0
OB,5-03-CPC01-004-000-00,Pita Area Rug 122 x 180 cms barc 883182018687,1.0
OB,5-03-CPC01-003-000-00,Pita Area Rug 133 x 200 cms barc 883182018649,1.0
OB,5-03-CPC01-001-000-00,Pita Area Rug 151 x 215 cms barc 883182018656,1.0
OB,5-03-CPC01-002-000-00,Pita Area Rug 183 x 225 cms barc 883182018663,1.0
OB,5-03-CPC01-076-000-00,Pita Basic Living,1.0
OB,5-03-PPG01-003-000-00,PITA ESBAS TOYS,44.9582
OB,5-03-CPC01-077-000-01,Pita Flat weave non slip size 50 x 80,1.0
OB,5-03-CPC01-078-000-01,Pita Flat weave non slip size 80 x 110,1.0
OB,5-03-CPC01-085-000-02,Pita IBSTED APJP,1.0
OB,5-03-CPC01-017-000-00,pita PDI 55,1.0
OB,5-03-CPC01-018-000-00,pita PDI 56,1.0
OB,5-03-CPC01-019-000-01,Pita PKY 61,1.0
OB,5-01-CPC01-075-000-00,Pita PWI 1,1.0
OB,5-03-CPC01-079-000-00,Pita PWI 65,1.0
OB,5-03-PPG01-001-000-03,Pita Taveta Addros 40 x 60,1.0
OB,5-03-CPC01-015-000-00,PITA TAVETA ADDROSS  100 X 150,1.0
OB,5-03-CPC01-006-000-04,PITA TAVETA MLC - ATLANTIC STRIPE,1.0
OB,5-01-WAX01-338-000-00,Plastic Segel (Isolasi Bulat) dia 3 cm,1.0
OB,5-01-IGD01-003-000-03,PRINTING LAW LABEL TARGET MUDHUT CUSHION CARE INSTRUCTION,1.0
OB,5-01-IGD01-002-000-01,PRINTING LAW LABEL TARGET MUDHUT NOTICE FLAMMABILITY US,1.0
OB,5-01-IGD01-001-000-01,PRINTING LAW LABEL TARGET MUDHUT PERDANA VANITY BENCH,1.0
OB,5-01-WAX01-277-000-00,Rainbow (630) Honeysuckle - Chedar,64.9669
OB,5-01-WAX01-243-000-01,RAINBOW VOTIVE GLASS LABEL,1.0
OB,5-01-OTS02-030-000-00,"Ribbon Print Barcode, Uk. 10.4 cm x 200 Meter / Roll",1.0
OB,5-01-OTS02-032-000-00,"Ribbon Print untuk Label (16.5 cm), Uk. 165 mm x 450 meter ",1.0
OB,5-05-UNI02-001-000-00,Ribbon Thermal Transfer GHJ 110mm x 450M,1.0
OB,5-05-NSP01-001-000-00,RIBBON UK. 8.5 CM X 100 MTR,1.0
OB,5-01-MSM01-006-000-00,"Roll sticker botol minyak 1 ltr - VOILA 1 ltr, Dimensi Sticker : (145x70) ą 2mm ",1.0
OB,5-01-MSM01-009-000-01,"Roll Sticker Botol Minyak 2 Ltr - VOILA, Dimensi Sticker : (100x100) ± 2mm ",1.0
OB,5-01-MSM01-002-000-00,"Roll Sticker Botol Minyak 2 Ltr "" GOOD CHOICE "", Dimensi stc : (191 x 95) ą 2mm ",1.0
OB,5-01-MSM01-004-000-00,"Roll Sticker Botol Minyak 250 ml - VOILA, Dimensi: (86x53)  /- 2mm",1.0
OB,5-01-MSM01-016-000-00,"Roll Sticker Botol Minyak 500 ml - VOILA 25-05-18, No Desain : Lamp 1-RF-RDP-3B-3 R1, Tgl terbit :25-5-2018 Dimensi sticker (52x110)mm",1.0
OB,5-01-MSM01-001-000-00,"Roll Sticker botol Minyak Good Choice 0,9 L",1.0
OB,5-01-MSM01-015-000-00,"Roll Sticker Sabun Popular 250gr Single Pack - POPULAR 250 GR 07-02-18, No Desain : Lamp 1 - RF-RDP-33B-2 R.3, Tgl. Terbit : 07-02-18  Material : Bontac Mirror Coat Dimensi : (84x30) ą 2 mm",1.0
OB,5-01-WAX01-230-000-00,Round Bottom Sticker 5KYN0747011_Pentik ,1.0
OB,5-01-WAX01-308-000-00,Round Bottom Sticker 5KYN0747011_Pentik  revisi 01 (610894),1.0
OB,5-01-WAX01-310-000-00,Round Bottom Sticker 5KYN0747211_Pentik revisi 01 (610894),1.0
OB,5-01-WAX01-305-000-00,Round Bottom Sticker 5KYN0747501_Pentik,1.0
OB,5-01-WAX01-312-000-00,Round Bottom Sticker 5KYN0747511_Pentik  revisi 01 (610894),1.0
OB,5-01-WAX01-313-000-00,Round Bottom Sticker 5KYN0747811_Pentik  revisi 01 (610894),1.0
OB,5-01-WAX01-226-000-00,Round Bottom Sticker 5KYN0748011_Pentik,1.0
OB,5-01-WAX01-315-000-00,Round Bottom Sticker 5KYN0748011_Pentik  revisi 01 (610894),1.0
OB,5-01-WAX01-225-000-00,Round Bottom Sticker 5KYN0748211_Pentik,1.0
OB,5-01-WAX01-311-000-00,Round Bottom Sticker 5KYN0748211_Pentik  revisi 01 (610894),1.0
OB,5-01-WAX01-306-000-00,Round Bottom Sticker 5KYN0748501_Pentik,1.0
OB,5-01-WAX01-224-000-00,Round Bottom Sticker 5KYN0748511_Pentik,1.0
OB,5-01-WAX01-309-000-00,Round Bottom Sticker 5KYN0748511_Pentik  revisi 01 (610894),1.0
OB,5-01-WAX01-223-000-00,Round Bottom Sticker 5KYN0748811_Pentik,1.0
OB,5-01-WAX01-314-000-00,Round Bottom Sticker 5KYN0748811_Pentik  revisi 01 (610894),1.0
OB,5-01-WAX01-281-000-00,Round Bottom Sticker d5cm_28 D with website,1.0
OB,5-01-WAX01-221-000-00,Round Bottom Sticker Damascena d4cm (Lot. 17AD0607D),1.0
OB,5-01-WAX01-319-000-00,Round Bottom Votive Candle_Phoenix,18.6866
OB,5-01-WAX01-318-000-00,Round sticker Flower of Life_Phoenix (Golden) d10cm,496.5162
OB,5-01-WAX01-245-000-00,Round sticker Flower of Life_Phoenix (Purple) d10cm,1.0
OB,5-01-WAX01-016-000-02,Round Sticker Votive Wrap Phoenix,1.0
OB,5-04-CPC01-004-000-00,Sabuk Area Rug 122 x 180 cms barc 883182018687,1.0
OB,5-04-CPC01-001-000-00,Sabuk Area Rug 133 x 200 cms barc 883182018649,1.0
OB,5-04-CPC01-002-000-00,Sabuk Area Rug 151 x 215 cms barc 883182018656,1.0
OB,5-04-CPC01-003-000-00,Sabuk Area Rug 183 x 225 cms barc 883182018663,1.0
OB,5-04-CPC01-005-000-00,Sabuk Polos Putih Barc 883182018687,1.0
OB,5-01-PPG01-102-000-00,Sc. Nasional SPH,1.0
OB,5-01-BNA01-001-000-00,Security Check PT BUANA CITRADJAYA,120.7004
OB,5-01-APL01-007-000-00,"Security check uk. 200 x 30 mm, Cabang Kupang",1.0
OB,5-01-WHD01-002-000-00,Segel garansi wahana data kotak uk. 3x1 cm,1.0
OB,5-01-RDM01-014-000-01,"SEIKEN,POLOS,UK 5.5 X 4.5 CM",1.0
OB,5-01-DMI01-052-000-00,"SELICA   Logo DMI, REG NO. 180680 , UK. 3,8 X 2,8 CM   uv varnish (NON-AKTIF)",1.0
OB,5-01-DMI01-001-000-01,"Selica 2 Anak Biru + Logo DMI, REG NO. 180680, Uk : 25 x 38 mm #SL-2",20.28
OB,5-03-CPC01-011-000-00,Sewing label Pink Mickey ,1.0
OB,5-03-CPC01-009-000-02,Sewing label TP160871 Green,1.0
OB,5-03-CPC01-012-000-00,Sewing label TP170410 Yellow POOH,1.0
OB,5-01-INT01-008-000-00,"Simpan di Lemari Pendingin, Uk. 22 x 22 mm",21.4059
OB,5-01-DUA01-005-000-00,Site DK01; Stc Toples Tropical Belakang Body Baru 45 x 76 mm Non Expdate,1.0
OB,5-01-DUA01-006-000-00,Site DK01; Stc Toples Tropical Depan Body Baru 45 x 76 mm Non Expdate,1.0
OB,5-01-DUA01-004-000-02,"Site: DK01, STIKER TOPLES TROPICAL DEPAN+BLKNG METALIZER NON EXPDATE",1.0
OB,5-01-WAX01-328-000-00,"Small Label "" Manipura"" Votive glass wagner",1.0
OB,5-01-WAX01-335-000-00,"Small Label "" Muladhara "" votive glass Wagner ",1.0
OB,5-01-WAX01-334-000-00,"Small Label "" Sahasrara"" votive glass Wagner",1.0
OB,5-01-WAX01-333-000-00,"Small Label "" Svadhisthana"" Votive glass wagner",1.0
OB,5-01-WAX01-332-000-00,"Small Label "" visuddha"" Votive glass wagner",1.0
OB,5-01-WAX01-329-000-00,"Small Label ""Ajna"" votive  glass Wagner",1.0
OB,5-01-WAX01-331-000-00,"Small Label ""Anahata"" votive glass Wagner",1.0
OB,5-01-WAX01-330-000-00,"Small Label ""Weiber Lotus"" votive glass wagner",1.0
OB,5-01-DMI01-010-000-01,"SPANDEK TANPA NOMOR, (MERAH-HITAM), UK. 2.2 x 2.2 CM (#31A)",16.1957
OB,5-01-DMI01-063-000-00,"Spandek ukuran 12 - 14, Bulat  #85A",1.0
OB,5-01-DMI01-023-000-01,"SPANDEK UKURAN 15-17, BULAT (#85)",1.0
OB,5-01-DMI01-007-000-01,"SPANDEK UKURAN 15-17, KOTAK  , uk. 2.2 x 2.2 cm #58",1.0
OB,5-01-DMI01-006-000-01,"SPANDEK UKURAN 18-20, BULAT (#86)",1.0
OB,5-01-DMI01-008-000-01,"SPANDEK UKURAN 18-20, uk. 2.2 x 2.2 cm #59",1.0
OB,5-01-DMI01-017-000-02,"SPANDEK UKURAN 21-23, BULAT (#87) DM. 2.5",15.8205
OB,5-01-DMI01-018-000-01,"SPANDEK UKURAN 24-26, BULAT (#88) DM. 2.5",15.8205
OB,5-01-DMI01-027-000-01,Spandex Size 24 - 26 (DSG BARU PEB 2012),1.0
OB,5-01-GDG01-005-000-02,SPOOL; P/N: 3MK395.43 E-510020-00,1.0
OB,5-01-OTS02-039-000-00,"St Br Cara Membuka Abilf Discmelt 10 & 15 Mg, Ukuran : 60 x 138 mm, Art paper 85 gr (plus sticker 60 x 10 mm), 1warna hitam, Approval no.FR/MPD/2/TD/391/2011 tgl 29 Nop 2011, TMLSTAODTU",1.0
OB,5-01-KTS01-003-000-01,"ST CAMEL BESAR HTM-ORG, DIAMETER 95 MM",1.0
OB,5-01-KTS01-001-000-00,"ST CAMEL KECIL HTM-ORG, DIAMETER 38 MM",20.3837
OB,5-01-SAG01-005-000-00,"STC  MADE IN INDONESIA 1,3X6CM",1.0
OB,5-01-KSI02-026-000-00,Stc 112-01-014 Bottom Label - Face Powder Natural Glow (01),1.0
OB,5-01-HKI01-5-01-00089,Stc 5Q 686 E,1.0
OB,5-01-HKI01-003-000-00,Stc 5Q 686 E,1.0
OB,5-01-HKI01-007-000-00,Stc 5Q 825 E,1.0
OB,5-01-HKI01-5-01-00094,Stc 5Q 825 E,1.0
OB,5-01-IM01-004-000-00,Stc Aceton Carla Remover Green 35ml,1.0
OB,5-01-SAS01-022-000-01,Stc Acne Cleanser For Acne Skin 200ml,1.0
OB,5-01-SAS01-017-000-02,Stc Acne Face Toner For Acne Skin 200ml,894.2534
OB,5-01-LRS01-004-000-00,STC ACNE NIGHT CREAM ,173.0352
OB,5-01-DMI01-068-000-01,"STC ACRYLIC SPANDEK UK. 18-20, UK. 27 X 27 MM,  (#73)",1.0
OB,5-01-DMI01-066-000-00,"STC ACRYLIC SPANDEK UK. 23-26, UK. 27 X 27 MM,  (#78)",18.6266
OB,5-01-DMI01-067-000-00,"STC ACRYLIC SPANDEK UK. 27-28, UK. 27 X 27 MM,  (#79)",1.0
OB,5-01-DMI01-073-000-00,Stc ACRYLIC SPANDEK UKURAN 19 - 22 Uk. 27x27 mm #77,1.0
OB,5-01-PPG01-084-000-00,Stc Aleron 1 L,1.0
OB,5-01-PPG01-053-000-00,Stc Aleron 500ml,1.0
OB,5-01-CJL01-022-000-00,STC ALONA BRIGHTENING DAY CREAM ,1.0
OB,5-01-CJL01-027-000-00,STC ALONA FACE CLEANSER 90 ml,1.0
OB,5-01-CJL01-026-000-00,STC ALONA HYDRATING PEARL TONER 90 ml,1.0
OB,5-01-CJL01-025-000-00,STC ALONA SERUM VITAMIN C 15 ml,1.0
OB,5-01-CJL01-029-000-00,STC ALONA SKIN CARE BRIGHTENING DAY CREAM,1.0
OB,5-01-CJL01-028-000-00,STC ALONA SKIN CARE BRIGHTENING NIGHT CREAM ,1.0
OB,5-01-SWP01-5-01-00033,Stc Alternated Panel - 1800 x 902 x 30 (899-4851-00053-6),1.0
OB,5-01-WIL01-047-000-00,Stc Alyousef 25 L (12 Months) Exported By : Wilmar Trading PTE. LTD,1.0
OB,5-01-WIL01-022-000-00,Stc ALYOUSEF 25L,1.0
OB,5-01-PPG01-109-000-00,Stc Amandy 5 L,1.0
OB,5-01-KIB01-010-000-00,"Stc Anaina Suncare Lightening 10g, Atas",1.0
OB,5-01-KIB01-001-000-01,"Stc Anaina Suncare Lightening 10g, Bawah",1.0
OB,5-01-INT01-012-000-00,Stc Antrain Inj 27 x 32 mm S1004006,17.8857
OB,5-01-PPG01-085-000-01,Stc Atraz 1 L,1.0
OB,5-01-PPG01-029-000-03,Stc Atraz 500ml,1.0
OB,5-01-PUJ01-003-000-00,Stc Bakso Sapi Belva 250gr,1.0
OB,5-01-SNH01-00168,Stc Balanz Tea,1.0
OB,5-01-SLP01-002-000-01,Stc Balsem Premium 13 gr,66.8514
OB,5-01-ISH01-012-000-00,Stc Baltra Oval,1.0
OB,5-01-SWP01-005-000-01,Stc Barcode 64495,1.0
OB,5-01-SWP01-009-000-00,Stc Barcode 8-994851-000062 Merbau FJ Decking 19 x 90 x 5700 (64240),21.1085
OB,5-01-SWP01-006-000-02,Stc Barcode 8-994851-000277 Merbau FJ Decking 19 x 140 - 5700 (64278),1.0
OB,5-01-SWP01-007-000-00,Stc Barcode 8-994851-000475 Merbau FJ Side Decking 19 x 90 x 2700 (64494),1.0
OB,5-01-KFM01-005-000-00,Stc Barcode Bedak Salicyl KF,1.0
OB,5-01-SWP01-037-000-01,Stc Barcode FSC 899-4851-00026-0,1.0
OB,5-01-SWP01-5-01-00005,Stc Barcode FSC 899-4851-00026-0,25.5551
OB,5-01-SWP01-5-01-00004,Stc Barcode FSC 899-4851-00030-7,1.0
OB,5-01-SWP01-038-000-01,Stc Barcode FSC 899-4851-00030-7,1.0
OB,5-01-SWP01-036-000-01,Stc Barcode FSC 899-4851-00073-4,1.0
OB,5-01-SWP01-5-01-00006,Stc Barcode FSC 899-4851-00073-4,1.0
OB,5-01-SWP01-035-000-01,Stc Barcode FSC 899-4851-00074-1,1.0
OB,5-01-SWP01-5-01-00007,Stc Barcode FSC 899-4851-00074-1,1.0
OB,5-01-SWP01-5-01-00008,Stc Barcode FSC 899-4851-00075-8,1.0
OB,5-01-SWP01-034-000-01,Stc Barcode FSC 899-4851-00075-8,1.0
OB,5-01-SWP01-033-000-01,Stc Barcode FSC 899-4851-00076-5,1.0
OB,5-01-SWP01-5-01-00009,Stc Barcode FSC 899-4851-00076-5,1.0
OB,5-01-SWP01-003-000-02,Stc BARCODE FSC MERBAU SOLID DECKING - 19 X 90 X 1800 - 5700 899-4851-0000-24 (62735),139.8872
OB,5-01-SWP01-001-000-01,STC BARCODE FSC MERBAU SOUD DECKING - 19 x 140 x 1800 - 5700 899-4851-0000-31 (62737),1.0
OB,5-01-TMF01-002-000-00,Stc Barcode Korek Gas 64 Roda Cocomart ,7.567
OB,5-01-TMF01-001-000-00,Stc Barcode Korek Magnet FM01 Cocomart,7.567
OB,5-01-SWP01-002-000-00,Stc Barcode Logo 64594,1.0
OB,5-01-SWP01-020-000-01,"Stc BARCODE MERBAU DECKING 4.7 x 1.6 90 x 19_19 x 90 x 1800-5700 (899-4851-00002-4), NON FSC (62735)",1.0
OB,5-01-SWP01-018-000-02,"Stc BARCODE MERBAU DECKING 4.7 x 1.6_19 x 140 x 1800-5700 (899-4851-0003-1), NON FSC",1.0
OB,5-01-SWP01-00177,"Stc Barcode Merbau Decking 90x19 19x90x1800-5700 (899-4851-00002-4),Non FSC",16.4894
OB,5-01-SWP01-011-000-00,Stc Barcode Merbau FJ Decking Pre Oiled 19 x 140 x 2250 (64532) 899-4851-00064-2,1.0
OB,5-01-SWP01-012-000-00,Stc Barcode Merbau FJ Decking Pre Oiled 19 x 90 x 2250 (64530) 899-4851-00063-5,1.0
OB,5-01-SWP01-019-000-00,Stc BARCODE MERBAU FJ FCS 7.5 x 1.6 DECKING 19 x 140 x 5700 (899-4851-00027-7) (64278),1.0
OB,5-01-SWP01-00138,Stc Barcode Merbau FJ Garden Edge 7x69x5700 (899-4851-000-376),28.6194
OB,5-01-SWP01-010-000-00,Stc Barcode Merbau FJ Screening 15 x 69 x 2700 (64169) 899-4851-00026-0,1.0
OB,5-01-SWP01-017-000-00,Stc Barcode Merbau FJ Screening 18 x 42 x 2700 (899-4851-00030-7) 64277,1.0
OB,5-01-SWP01-00139,Stc Barcode Merbau FJ Screening Pole 28x42x2700 (899-4851-000666),31.1511
OB,5-01-SWP01-00140,Stc Barcode Merbau FJL No Nail Decking_21x140x5700,1.0
OB,5-01-KFM01-004-000-01,Stc Barcode Rose Kimia Farma,53.2346
OB,5-01-MAS01-00379,Stc Barcode Single Aloe Vera 50 Sheet,1.0
OB,5-01-PTK01-004-000-00,Stc Basmilang 500ml,383.6775
OB,5-01-AMF01-00278,"Stc Bawang Mas Botol 250ml BPOM Roll, Desember 2021",1.0
OB,5-01-AMF01-00277,"Stc Bawang Mas Botol 250ml BPOM, Desember 2021",1.0
OB,5-01-AMF01-051-000-00,"Stc Bawang Mas Botol 400ml, Logo Halal",1.0
OB,5-01-AMF01-047-000-00,"Stc Bawang Mas Botol 600ml, Logo Halal",1.0
OB,5-01-AMF01-00253,Stc Bawang Mas Botol 900ml BPOM RI MD 208113019845,1.0
OB,5-01-AMF01-00279,"Stc Bawang Mas Botol 900ml BPOM Roll, Desember 2021",1.0
OB,5-01-AMF01-00280,"Stc Bawang Mas Botol 900ml BPOM, Desember 2021",66.6532
OB,5-01-AMF01-044-000-00,"Stc Bawang Mas Botol 900ml, Logo Halal",78.3494
OB,5-01-AMF01-046-000-01,"Stc Bawang Mas Centang 220ml, Logo Halal",1.0
OB,5-01-AMF01-045-000-01,"Stc Bawang Mas Centang 250ml, Logo Halal",1.0
OB,5-01-AMF01-048-000-00,"Stc Bawang Mas Jurigen 1000ml, Logo Halal",1.0
OB,5-01-AMF01-00276,"Stc Bawang Mas Jurigen 4500ml BPOM, Desember 2021",1.0
OB,5-01-AMF01-00275,"Stc Bawang Mas Jurigen 5000ml BPOM, Desember 2021",1.0
OB,5-01-KFM01-003-000-01,Stc Bedak Marcks Beauty Powder,1.0
OB,5-01-KFM01-006-000-03,Stc Bedak Marcks Natural Atas,73.3111
OB,5-01-KFM01-002-000-02,Stc Bedak Salicyl KF 60 gr,1.0
OB,5-01-ELD01-007-000-00,STC BEEF LIVER PASTE & CHICKEN MEAT 190 gr,1.0
OB,5-01-STI01-003-000-02,"Stc BEL BERLIAN, UK. DIA 5 CM",1.0
OB,5-01-STI01-008-000-00,"Stc BEL BERLIAN, UK. DIA 5 CM isi 24 pcs",35.2189
OB,5-01-KPS01-005-000-00,STC BERHADIAH LANGSUNG AWAN,1.0
OB,5-01-PPG01-042-000-01,Stc Besmor 100 ml,1.0
OB,5-01-PPG01-027-000-03,Stc Besmor Ultra 100 ml,1.0
OB,5-01-PPG01-098-000-00,Stc Besmor Ultra 400 ml,251.313
OB,5-01-PPG01-052-000-02,Stc Besmor Ultra 500 ml,1.0
OB,5-01-ALS01-012-000-00,Stc Best Quality,1.0
